,ID,Center,Resolution,WSI,Node,Class,Image_path
2992,2993,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_7.jpg
2993,2994,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_6.jpg
2994,2995,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_8.jpg
2995,2996,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_15.jpg
2996,2997,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_26.jpg
2997,2998,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_28.jpg
2998,2999,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_1.jpg
2999,3000,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_11.jpg
3000,3001,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_36.jpg
3001,3002,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_3.jpg
3002,3003,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_12.jpg
3003,3004,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_17.jpg
3004,3005,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_25.jpg
3005,3006,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_21.jpg
3006,3007,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_16.jpg
3007,3008,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_34.jpg
3008,3009,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_18.jpg
3009,3010,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_29.jpg
3010,3011,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_27.jpg
3011,3012,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_13.jpg
3012,3013,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_23.jpg
3013,3014,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_14.jpg
3014,3015,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_5.jpg
3015,3016,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_20.jpg
3016,3017,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_30.jpg
3017,3018,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_39.jpg
3018,3019,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_35.jpg
3019,3020,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_37.jpg
3020,3021,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_19.jpg
3021,3022,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_10.jpg
3022,3023,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_22.jpg
3023,3024,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_33.jpg
3024,3025,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_24.jpg
3025,3026,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_0.jpg
3026,3027,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_32.jpg
3027,3028,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_4.jpg
3028,3029,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_2.jpg
3029,3030,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_40.jpg
3030,3031,zhongshansanyuan,4x,W21-01543-15-4X,W21-01543-15-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-01543-15-4X/patch_9.jpg
3031,3032,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_38.jpg
3032,3033,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_31.jpg
3033,3034,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_47.jpg
3034,3035,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_7.jpg
3035,3036,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_6.jpg
3036,3037,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_8.jpg
3037,3038,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_15.jpg
3038,3039,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_26.jpg
3039,3040,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_28.jpg
3040,3041,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_46.jpg
3041,3042,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_44.jpg
3042,3043,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_1.jpg
3043,3044,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_11.jpg
3044,3045,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_36.jpg
3045,3046,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_3.jpg
3046,3047,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_12.jpg
3047,3048,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_17.jpg
3048,3049,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_25.jpg
3049,3050,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_21.jpg
3050,3051,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_45.jpg
3051,3052,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_16.jpg
3052,3053,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_34.jpg
3053,3054,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_18.jpg
3054,3055,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_29.jpg
3055,3056,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_42.jpg
3056,3057,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_27.jpg
3057,3058,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_13.jpg
3058,3059,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_23.jpg
3059,3060,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_14.jpg
3060,3061,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_5.jpg
3061,3062,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_20.jpg
3062,3063,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_30.jpg
3063,3064,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_39.jpg
3064,3065,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_35.jpg
3065,3066,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_37.jpg
3066,3067,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_19.jpg
3067,3068,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_10.jpg
3068,3069,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_22.jpg
3069,3070,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_43.jpg
3070,3071,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_24.jpg
3071,3072,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_0.jpg
3072,3073,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_32.jpg
3073,3074,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_4.jpg
3074,3075,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_2.jpg
3075,3076,zhongshansanyuan,4x,W23-01557-6-4X,W23-01557-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-01557-6-4X/patch_9.jpg
3076,3077,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_38.jpg
3077,3078,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_31.jpg
3078,3079,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_47.jpg
3079,3080,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_7.jpg
3080,3081,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_6.jpg
3081,3082,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_8.jpg
3082,3083,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_15.jpg
3083,3084,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_26.jpg
3084,3085,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_28.jpg
3085,3086,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_46.jpg
3086,3087,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_44.jpg
3087,3088,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_1.jpg
3088,3089,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_11.jpg
3089,3090,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_36.jpg
3090,3091,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_3.jpg
3091,3092,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_12.jpg
3092,3093,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_17.jpg
3093,3094,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_25.jpg
3094,3095,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_21.jpg
3095,3096,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_45.jpg
3096,3097,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_16.jpg
3097,3098,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_34.jpg
3098,3099,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_18.jpg
3099,3100,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_29.jpg
3100,3101,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_42.jpg
3101,3102,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_27.jpg
3102,3103,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_13.jpg
3103,3104,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_23.jpg
3104,3105,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_14.jpg
3105,3106,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_5.jpg
3106,3107,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_20.jpg
3107,3108,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_30.jpg
3108,3109,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_39.jpg
3109,3110,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_35.jpg
3110,3111,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_37.jpg
3111,3112,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_19.jpg
3112,3113,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_10.jpg
3113,3114,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_22.jpg
3114,3115,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_33.jpg
3115,3116,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_43.jpg
3116,3117,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_24.jpg
3117,3118,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_41.jpg
3118,3119,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_32.jpg
3119,3120,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_4.jpg
3120,3121,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_2.jpg
3121,3122,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_40.jpg
3122,3123,zhongshansanyuan,4x,W23-00294-6-4X,W23-00294-6-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W23-00294-6-4X/patch_9.jpg
3123,3124,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_38.jpg
3124,3125,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_31.jpg
3125,3126,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_7.jpg
3126,3127,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_6.jpg
3127,3128,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_8.jpg
3128,3129,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_15.jpg
3129,3130,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_26.jpg
3130,3131,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_28.jpg
3131,3132,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_44.jpg
3132,3133,zhongshansanyuan,4x,W21-02482-7-4X,W21-02482-7-4X,bf_normal,jingxia_patches_use7_23/zhongshansanyuan/bf-negative/4x/W21-02482-7-4X/patch_1.jpg
